provenance,,,,sd,,,,values,,,,lon,lat,years,days,hours
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.7413086624728,17.8853224630758,20.5318736286233,18.3671145729126,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.6149225792062,15.6566700862255,18.3450185406988,16.3634263281573,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.0131438024088,15.2704099267935,17.9809229196652,15.5506869399955,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.51608008093652,11.3391898731117,13.3788586557909,11.592241830656,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.01306686840931,3.92341768564273,4.77033114532949,3.66645640929832,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.284475039010033,0.291047190592138,0.673566259437308,0.164478863884995,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.597874733343417,1.14438428105916,1.6025664317921,1.17365259890053,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.86216076156961,3.86500894339682,4.66896002699832,3.62887889880224,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.53636111393266,4.939311681622,6.19046130731275,4.77899307586711,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.1195540155,9.71936016923635,12.8161448221548,10.3999351621836,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.2341005755102,15.2056186799865,18.190813782471,15.1036475365802,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.907074658917,16.6498845205907,19.5818187819779,16.8743947788293,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.1018431451145,15.2034036846699,17.4719427137018,15.4252083456934,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.7885048577081,17.1927056107548,19.9934439013665,17.5821135342207,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.029903492918,14.0254793157209,16.0742287973254,14.1133581527761,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.87396682366045,11.2405323127871,12.708451491822,11.2475372932612,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.54302443966029,6.36592269601198,7.28349353573068,6.47343436698031,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.70402527993579,3.17194277544826,3.50262046221627,2.83711680679414,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.273880285210709,0.249668868290598,0.908960055182462,0.417033444552487,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.381570259991946,1.45824052855485,2.41528026878373,1.32017594253952,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.908190699866481,2.28893087627264,3.81667241650524,2.61036042812813,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.06369017022996,7.3183570676552,9.35137510257201,7.16407638941931,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.168952873615,13.9825984056084,16.8810235094726,14.0071247374478,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9692108833069,14.3557484384287,16.9365766996683,14.6346861253385,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.1889589742925,18.7104181543833,21.7526834634554,19.2397974871545,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.4223609726867,18.8346375858258,21.3294695782009,18.913540572258,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.8828689347567,12.3366383355043,13.76722692922,12.2885551742828,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.3371801956603,12.7944285373573,14.2536263817649,12.696401140596,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.00009030206311,4.8427148335812,5.45891702510846,4.54585392150773,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.413116990469177,-0.120229064873257,0.269586274034253,-0.124686301465971,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.436587201370486,1.14334482204018,1.68854588553216,1.11921353734203,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.99319281019524,4.92097455783616,5.74463662849965,4.78376807596243,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.22243861883493,4.81464090242122,6.7989069498538,5.29477293378977,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.72090749172489,7.8477373333485,10.4860128941562,8.40857175740027,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9082431980269,14.2734126574107,17.0120874036271,14.6045265904981,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.5887700989613,17.0053670460037,19.5749766008425,17.2468479245364,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.8545774430642,18.2673152953232,20.8590531698802,18.5486875848023,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.4405451273495,19.6099550721828,22.1313191024673,19.8582003695837,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.3950133505385,14.4880097542014,16.9527000661882,14.7957967528012,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.54397590895368,7.79224791422251,9.06654988095048,7.73041921563191,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.28148886928699,4.22734387694058,5.00078413611021,4.0206492809879,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.40373132496694,-1.9216322795437,-1.45104141774067,-2.11351272841208,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.14987898454299,-0.763627885781261,-0.293306282831509,-0.654184897809614,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-4.6424222925757,-3.42246332102067,-1.49920409130391,-2.56655428168844,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.48812746245858,4.40654333594679,7.01366511331943,5.1484634932221,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.52835959742242,8.22702424005047,11.4807241535988,8.87215259621942,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.1413072099963,13.7535601274621,16.630407719335,14.0853680605541,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.4270854526159,18.3365607297339,21.6719763877676,18.7962425770455,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.5090305422957,19.1257914641046,22.2060809047637,19.6369702137167,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.8775254590107,19.7685759661574,23.2046874135283,20.1674345476768,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.5454933783448,14.7274577963048,17.521132250188,15.2913324053731,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.70672057273134,6.28239347408422,7.86312101611841,6.28806406234281,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.33741675686039,6.15036263082686,6.89556201320818,6.01266407762699,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.30835184339003,1.85124260887252,2.23351822117368,1.57126783125804,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.71464635715566,-1.1727812448454,-0.444340877392932,-0.821513010838657,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.44784373223675,2.14067003429949,2.97582498692722,2.1169615299637,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.12980554983702,3.56378464442176,5.44633645763193,4.15802048390429,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.68073262024862,9.05259312594828,12.087971197807,9.80640803395627,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.52090453686768,11.9964270673645,14.7080692608383,12.2866074219062,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.9297995460325,15.251516430138,17.5766739049334,15.2111852839669,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.1365185910679,16.5710722927205,19.0514512042068,16.7654598293997,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.8010168457579,18.9649723363263,21.5159780903074,19.1858549635379,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.5500668876421,14.6047865276656,16.7170907154535,14.624554202686,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.53498047985963,10.1437742260225,11.6944017328483,10.0892741417631,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.0639200054618,4.80899184335053,5.34299163300861,4.4968738526606,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.734131872285786,1.25184840284115,1.60972044558679,1.11952951392868,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.27982735049949,2.82672172709567,2.99888673434248,2.3925922809548,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.88578556446268,-1.02273054141708,0.00611588665555018,-0.961039917558878,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.15435515894586,2.61954251075906,4.39544535142656,3.06052725823059,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.56797209404007,9.12118496190891,12.3119574024314,9.96052963476163,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4860703405655,12.715459894701,15.2135212386068,12.8609082247482,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.4925771605997,16.0587293201732,18.8918488431903,16.4563841600087,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.0854238351619,18.3815976675038,20.7436470920493,18.4116680487792,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.7589469135156,16.0155958572732,18.5673814314652,16.383990036542,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.5140971219823,15.8286165163536,18.3899001225126,15.9318870681868,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.1161637537453,11.846249237887,13.5723881461913,11.8547455247717,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.29603723505599,5.03075083932987,5.7845569957868,4.88679201935884,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.22869689753671,1.68330558743239,1.88699444136071,1.46114697228131,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.43050192985297,2.79650714027582,3.11289735474773,2.80807114493459,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.45217763614986,4.11952696330971,4.66566480008964,3.97062090703773,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.39305539110421,4.61596509714406,5.57435227926089,4.35169500569796,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.03053489102396,9.2450435036433,11.8918053728917,9.87513245190567,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9978635050697,14.5350885184349,16.9863178621268,14.3298934283939,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.3897589291775,15.5553171116709,17.422452231503,15.3014098519733,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.5698165541154,15.3731295626996,17.1399918870473,15.3770343784874,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.6560136416126,16.4796308244876,18.2167606638529,16.3794873056196,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.5790636113162,14.1476067459573,15.5690105812398,14.0593866580888,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.9343467177509,11.8822126746856,12.9000357843437,11.8316184633136,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.72384207602602,7.11144956624887,7.75513030639979,7.39402574203692,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.1321772136366,4.37745434591196,4.53263587526587,4.10953189354223,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.35394205703506,1.68739325490245,2.03963012230025,1.73709552949995,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.907164027370925,1.61441630366244,2.13641457099988,1.40146444679542,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.68308077183994,1.85837700207756,3.02462517648596,2.00139760960951,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.78921176079572,6.74730906806352,8.45960412124973,6.53207081229286,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4552479370862,12.9475547991644,15.0845438352992,12.5765900935948,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.7971710615082,13.7430648219322,15.6803697269189,13.8104537908305,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.3942037164987,18.4242270392714,20.7287169025765,18.7006329882691,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.2472657272871,18.1991805138558,20.074567033821,18.1464240005637,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.8122804912211,12.885416638596,13.7736438289939,12.6528208657583,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.8584411146888,12.812079365495,13.6386833939631,12.6086714684344,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.5356509486115,6.0574072226004,6.46377310837448,5.85654433661568,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.31928391592302,1.49450556898168,1.78000576406103,1.53763276134075,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.44782933962475,2.78786970413023,3.09115405176752,2.85571198093297,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.1940053458726,4.9271653862547,5.41664791537994,4.63184535474804,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.67618096046502,4.92176359830066,6.35496314174264,5.20200810997122,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.96991891034966,7.82283743811178,10.0385842886559,8.22742095002042,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.6313920010472,13.8099582521782,16.0757621468248,13.8734712915907,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.4402146791471,16.4021793889302,18.2371243380367,16.3247538235485,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.8807341647346,17.9219255665327,20.0924331192272,18.183678757084,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,18.1380535149593,20.149243281461,22.5464175577027,20.4361391430503,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.8536939385258,15.496868848114,17.2481143608,15.5743247809273,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.42035477280018,8.2082398330032,9.05233979964589,8.16895536717809,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.92600358159405,4.49976375344835,4.95429556180432,4.30717676990389,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.698483616353741,-0.456931816509723,-0.229148951562024,-0.601983879118393,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.0818589227599489,0.341875796412523,0.513558768128064,0.2500880287744,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.64834291309089,-1.76817548112624,-0.542268837100465,-1.3312404393414,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.55044631325654,4.29513437616325,6.35517558999592,4.68872250263166,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.72245648169974,7.95727728777484,10.5337055660383,8.39867224892649,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.6142576170636,12.6934586579466,14.7032679549755,12.6817014114651,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.1022938785302,17.2249193622406,19.5497640726845,17.4647281760342,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.7654323904497,18.849006366299,21.1212862764475,19.1141526513628,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.1098066858481,19.0513054334583,21.1945252317312,19.1087536872187,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.6465902561469,15.1439769032499,16.8657732251706,15.3373037324463,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.48169327492209,7.45466974706596,8.3268744364342,7.31770359501027,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.30746805802488,6.81997554538668,7.15664827145233,6.60720079481379,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.42494647723694,3.62776024071536,3.82570753276099,3.50424467148048,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.77534076781177,-0.434003902190142,0.0494462851564492,-0.158790288934028,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.90237739443597,2.43471579018703,3.05581752365691,2.39001626920194,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.5131429772832,3.65110785097016,4.98058311081954,3.9626798050933,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.61232011356418,8.62093417190857,11.1653372126454,9.22231279695151,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.88991533936223,12.0483627641311,14.170962306006,12.0796911839479,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.5246506651426,14.240617366144,15.8225841679807,14.0688811476086,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.9570321475578,15.7527034341572,17.5370488401771,15.8681622423961,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.9822060008995,18.6680871507643,20.5648943540851,18.7527731464654,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.4285174245858,14.8427903958508,16.100451472236,14.6650825704413,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.56952334366389,10.5197176062166,11.4157420282734,10.4461835792249,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.44290266779203,5.89803903920003,6.31405135956956,5.77183682359657,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.35201309785322,3.68719317868883,3.88309323969199,3.5390346718865,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.21416084524714,3.53024118025829,3.59632326540265,3.27223487192498,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.388258108913988,0.134581789909276,0.822836473146765,0.217526212007584,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.12400449218643,2.24795790004438,3.42795804830337,2.38419763001139,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.05490186393624,8.33483940632905,10.9115345048132,8.78117409658685,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.1366781335989,12.0261960414793,13.8680539443558,11.9099277752158,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.2646603048882,15.2392940052065,17.0277514938242,15.1862778589754,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.3078619026722,18.173649641692,19.8125383719341,17.9113880662859,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.3380008288542,16.0084267382809,17.8137708986876,16.1929335303132,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.0824666759108,15.854300790273,17.6452476428948,15.7706860395535,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.24474214008,12.4811659120547,13.6393079678186,12.4063970582043,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.316305423746,6.66011114126366,7.09097384562705,6.61154293554597,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.86644968292595,3.02047085441032,3.0866869973392,2.91471711328981,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.72295039387257,-2.72557429465886,-1.78020803811015,-2.5938485521001,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.870962215795402,1.76019240601292,2.74244892011814,1.8925990711619,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.10101106572651,3.07146321667383,4.48504869240188,3.42577658830686,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.46419554562024,8.64632862138518,11.1776384925681,9.21806344935391,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.3152258240292,13.6271190172156,16.1381299200371,13.726326714946,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.6260937337466,15.7039935047225,18.5285372949378,16.4676199644927,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.4172072819359,13.715499764601,15.6553638679792,14.4089524213082,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.4515508182687,17.1642424990778,19.6839270490937,17.9895890527742,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.9881190413837,12.5677717469915,14.5640026900773,12.9785995556921,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.93910331678606,10.1632430783025,11.7515781670135,10.5186015461955,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.04720107829792,5.03611478097901,6.14911593837405,5.05286187650114,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.365243674908697,0.920901825904565,1.58695772323537,0.785635633824711,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.80435655584978,-2.04659413481249,-0.90592442749417,-1.58663809016497,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.584255943129108,0.262525584392677,1.39998765858232,0.593851718730292,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.00320565873636,2.99558426590534,4.26286275308453,3.402850559531,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.45568887783597,5.15763620757889,7.34567813274484,5.79234875614452,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.2422575376829,13.1637593033862,15.6150400897672,13.5797317770342,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.0268135765019,12.6009176009507,14.7616961920928,13.2909916628967,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.0609382847569,16.8171246110662,19.0831715834146,17.4133992666709,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.8204447714695,17.4476454991293,19.7333056331456,17.9787213788815,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.94024882005897,10.1272050171896,11.6331609819883,10.4284747508359,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.94847726730021,11.4777691404515,13.3930886864911,11.7823078647571,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.0444000552076034,1.07428859376199,2.19403841970185,1.05832575488267,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.87692479133375,-3.25019786468062,-2.98201226201283,-3.73916937831163,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.92677573911007,-1.8115475546754,-0.474911413592025,-1.37958575159118,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.52309215349203,3.33330775382157,4.1932161974762,3.33175810927401,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.16044941248038,3.66676806708657,5.81269422318516,4.43425313249881,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.56494420120848,6.14308450326135,8.1960989721386,6.66076127919848,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.1057841469377,12.8191315926751,15.1955551162778,13.4699593299039,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.731288831512,16.5934830732923,18.9630987994442,17.1366988971639,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.7489655606156,16.6419683831791,18.9461671376269,17.1271633974255,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.8451774910076,17.0661884105143,19.0706457943838,17.8176313788122,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.095462832394,11.3310510593207,13.2226487541112,11.8297873997455,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.03175848960879,7.21631024340937,8.69916473148004,7.51116504593332,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.08467658846197,5.05683451894822,5.84244319012529,4.81174766467865,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.02127400719968,-1.46134254134213,-0.832759910280913,-1.55061086804159,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.95977641632362,-3.27749978626443,-2.35535434316401,-3.04819416830594,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-7.31360564406103,-5.48662636683289,-3.13698346714085,-4.84422053105973,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.14483328643124,2.45941375476696,4.76921977949655,3.51767992203713,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.86749803115825,5.67103686732557,8.16336192601108,6.49184073347047,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.0141904610474,13.1299593982549,15.8358473309939,13.7918537894203,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.3185163038235,18.4152151699246,21.3289224235627,19.2765783247461,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.4358140176213,17.3882463913918,20.0586394286547,18.0919816162696,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,18.0122968521042,20.0440144739004,22.8762948959889,20.7150916511424,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.6546475993941,12.6044720039975,15.5623178703801,13.5711978575746,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.01014447789476,4.47017634483007,5.96414035378089,4.55376664582658,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.26902672613713,3.95945074816458,4.93448424895945,4.12466808621826,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.46083644964679,-0.646224828453313,0.0397711014814774,-0.884832611312163,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.91926188136114,-3.21334476974172,-2.25577381746598,-2.8155281164623,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.54013814389225,0.0976408670024398,0.829756443543488,0.0187842880429798,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.263121766943897,0.969003785554662,2.60738891241118,1.51396479689942,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.05527507456469,6.86376194942827,9.39683982870193,7.73764726291424,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.10237212611966,9.60776995217805,11.78613036716,10.2652239123496,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.3254984900267,13.9873690322861,16.3064262676546,14.6697122566333,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.0115130476962,15.6125699827509,17.94396678253,16.4657862061747,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.6905302134517,17.4804978242163,19.9928721370722,18.0374133906171,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.9414698701377,12.764882262702,14.9578086178809,13.0973977387254,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.02198421510394,9.66053602395772,11.2814914043571,9.62719775586643,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.03816068837472,2.839898849034,3.16565895390929,2.23616237390172,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.74563159495455,-1.7661589380817,-1.02198749288877,-1.97418609685423,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.41328958382078,-0.716177293238445,-0.271592675732506,-1.00730638203953,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-5.07473110737112,-4.03134398349266,-2.84463625199541,-4.09319597061295,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.933595965825987,0.657488700273007,2.80543267150765,1.44707500705414,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.67706041946025,7.40420728487743,10.1264916856541,8.58846264461116,,,,,
